m1.s.avg	m1.s.max	m1.s.min	m1.s.adj	m1.s.rev	m2.s.avg	m2.s.max	m2.s.min
CRUK0002	1.65291301163793	1.65291301163793	1.65291301163793	1.65291301163793	1.65291301163793	1.65291301163793	1.65291301163793	1.65291301163793
CRUK0004	0.960460570871903	0.869271896830537	1.02875043115188	1.39123787232124	0.506784455661182	0.960460570871903	1.03221142615404	0.843555058320566
CRUK0005	0.780654240134926	0.837657037186659	0.809703409055732	1.29057311049562	0.356787335746773	0.780654240134926	1.06304330856071	0.614532655633653
CRUK0009	1.39770476592182	1.39770476592182	1.39770476592182	1.39770476592182	1.39770476592182	1.39770476592182	1.39770476592182	1.39770476592182
CRUK0010	1.36418205203026	1.36418205203026	1.36418205203026	1.36418205203026	1.36418205203026	1.36418205203026	1.36418205203026	1.36418205203026
CRUK0012	1.01658767992693	1.01658767992693	1.01658767992693	1.01658767992693	1.01658767992693	1.01658767992693	1.01658767992693	1.01658767992693
CRUK0013	0.653920662646707	0.825061928406849	0.560308159652052	1.22604380114051	0.159326286918388	0.653920662646707	0.90952962769452	0.43819863801189
CRUK0014	1.05298515221722	1.05298515221722	1.05298515221722	1.05298515221722	1.05298515221722	1.05298515221722	1.05298515221722	1.05298515221722
CRUK0017	1.3968165428293	1.34510762970945	1.39561373647356	1.68476670132557	1.05595466485744	1.3968165428293	1.41344768434997	1.3779500569429
CRUK0018	1.08107604169016	1.29235571263051	0.79839987704429	1.90350160189284	0.187253987781956	1.08107604169016	1.30614628340144	0.610777704137409
CRUK0019	1.050125490001	1.050125490001	1.050125490001	1.050125490001	1.050125490001	1.050125490001	1.050125490001	1.050125490001
CRUK0020	1.50912775811898	1.46217724147476	1.55607827476319	1.69842692527404	1.31982859096391	1.50912775811898	1.53869812888038	1.47955738735757
CRUK0021	1.62923068180318	1.68184070112484	1.57662066248151	1.90063645995151	1.35782490365484	1.62923068180318	1.69746024570875	1.56100111789761
CRUK0023	1.07117717747946	1.04996671002253	1.09238764493639	1.37759608583978	0.764758269119134	1.07117717747946	1.25704323018221	0.885311124776712
CRUK0024	0.778220024302781	0.730243432661268	0.727291585923145	1.15159848270522	0.305936535879191	0.778220024302782	1.00495834388299	0.627579751881251
CRUK0025	1.19183294448329	1.24525857054998	1.1384073184166	1.38639578621582	0.99727010275076	1.19183294448329	1.25532348574637	1.1283424032202
CRUK0026	0.639568046452219	0.639568046452219	0.639568046452219	0.639568046452219	0.639568046452219	0.639568046452219	0.639568046452219	0.639568046452219
CRUK0027	0.990432584938681	0.997446517834073	0.983418652043289	1.23911999855154	0.741745171325818	0.990432584938681	0.99700687594851	0.983858293928852
CRUK0028	0.983368329200051	0.983368329200051	0.983368329200051	0.983368329200051	0.983368329200051	0.983368329200051	0.983368329200051	0.983368329200051
CRUK0029	1.86214479500204	1.88691029163591	1.83274912692858	2.25058638298564	1.46907303557885	1.86214479500204	2.00122262619708	1.67282027700582
CRUK0030	1.27846400232148	1.40138007177378	1.15554793286917	1.5437811188191	1.01314688582385	1.27846400232148	1.39161091546231	1.16531708918065
CRUK0031	1.61098685865288	1.61098685865288	1.61098685865288	1.61098685865288	1.61098685865288	1.61098685865288	1.61098685865288	1.61098685865288
CRUK0032	0.294241705420964	0.294241705420964	0.294241705420964	0.294241705420964	0.294241705420964	0.294241705420964	0.294241705420964	0.294241705420964
CRUK0033	1.21737247139892	1.26674405494909	1.16800088784874	1.34353549761648	1.09120944518135	1.21737247139891	1.22380020319053	1.2109447396073
CRUK0035	1.47788656893252	1.43536242614174	1.61208145576267	1.92742334369701	1.1200205382074	1.47788656893252	1.66889738892516	1.34410908187782
CRUK0036	1.9395652264202	1.9823932581409	1.94285966327018	2.43298078553942	1.49227213587166	1.9395652264202	2.09756219053328	1.82724861193701
CRUK0037	1.33707018355828	1.56037932263252	1.22394245480415	1.94725567411486	0.837066103321815	1.33707018355828	1.59820127369153	1.16739437972399
CRUK0039	1.27730791580606	1.41700766974063	1.06871563484788	1.60472586266632	0.880997441922189	1.27730791580606	1.39598134473948	1.04796637972971
CRUK0041	1.23641776874162	1.3770339108175	1.19051425679873	1.65450782236638	0.913040345249847	1.23641776874162	1.41132226266448	1.16964716805679
CRUK0042	1.15042128061233	1.15042128061233	1.15042128061233	1.15042128061233	1.15042128061233	1.15042128061233	1.15042128061233	1.15042128061233
CRUK0044	1.32356045213824	1.32356045213824	1.32356045213824	1.32356045213824	1.32356045213824	1.32356045213824	1.32356045213824	1.32356045213824
CRUK0046	1.10981371117155	1.13763384954149	1.06744688891907	1.43884264625439	0.766238092206159	1.10981371117155	1.20092607301588	1.0319828151641
CRUK0047	1.04642802583087	1.12521461564908	0.967641436012669	1.21034646185703	0.882509589804711	1.04642802583087	1.14773615387738	0.945119897784365
CRUK0048	0.887295089197564	0.887295089197564	0.887295089197564	0.887295089197564	0.887295089197564	0.887295089197564	0.887295089197564	0.887295089197564
CRUK0050	1.15909590635612	1.31333117644402	1.01472398701772	1.62480183652745	0.703253326934281	1.15909590635612	1.29649245401538	0.908907799583739
CRUK0052	1.86183225522454	1.82250117769537	1.91389567804179	2.28461777106584	1.45177908467131	1.86183225522454	1.9590538613486	1.77705785330238
CRUK0053	0.998395429797281	0.998395429797281	0.998395429797281	0.998395429797281	0.998395429797281	0.998395429797281	0.998395429797281	0.998395429797281
CRUK0055	1.21765761495166	1.21765761495166	1.21765761495166	1.21765761495166	1.21765761495166	1.21765761495166	1.21765761495166	1.21765761495166
