m1.s.avg	m1.s.max	m1.s.min	m1.s.adj	m1.s.rev	m2.s.avg	m2.s.max	m2.s.min
CRUK0034	1.70426355766892	1.88999036596737	1.51853674937047	1.99177299567197	1.41675411966587	1.70426355766892	1.76216190986379	1.64636520547405
CRUK0045	0.234594744106001	0.31505128346389	0.154138204748111	0.350165574190035	0.119023914021966	0.234594744106001	0.31505128346389	0.154138204748111
CRUK0005	1.75655961285867	2.18432539362482	1.32974916449251	2.41692701833515	1.09714753978218	1.75655961285867	2.11433267954088	1.32264244992487
CRUK0028	0.905240649827315	0.971328413017943	0.839152886636687	1.04526401785213	0.765217281802503	0.905240649827315	0.986499292638748	0.823982007015883
CRUK0117	0.596224792724863	0.764985981084052	0.427463604365673	0.92034716068829	0.272102424761435	0.596224792724863	0.764985981084052	0.427463604365673
CRUK0024	1.49326120613531	1.64645104380724	1.19090481351653	2.16521745788908	0.672138399434693	1.49326120613531	1.63792344263379	1.19211375317244
CRUK0128	1.07727414604423	1.07727414604423	1.07727414604423	1.07727414604423	1.07727414604423	1.07727414604423	1.07727414604423	1.07727414604423
CRUK0051	0.631164312708789	0.816536080831165	0.390015421533398	1.31814800709354	-0.111596504728974	0.631164312708789	0.816536080831165	0.390015421533398
CRUK0042	1.18817401768273	1.27180007543751	1.10454795992795	1.34431250919895	1.03203552616651	1.18817401768273	1.27180007543751	1.10454795992795
CRUK0004	1.18223559440428	1.47956692593	0.712455324945072	1.92339402379829	0.268628227076781	1.18223559440428	1.4592608803827	0.712455324945072
CRUK0057	1.96274743103355	2.24036092518709	1.68513393688002	2.54379336619646	1.38170149587065	1.96274743103355	2.24036092518709	1.68513393688002
CRUK0003	0.752166065552083	0.857528376359825	0.582507421824183	1.042469015253	0.397566782931011	0.752166065552083	0.838969585860117	0.584281707532624
CRUK0026	1.30386992464852	1.40933889337067	1.19840095592637	1.59655859292782	1.01118125636922	1.30386992464852	1.30587428315662	1.30186556614042
CRUK0039	1.86746606742973	1.92479634060183	1.81013579425763	2.34506796347624	1.38986417138322	1.86746606742973	1.92479634060183	1.81013579425763
CRUK0016	2.16092657130076	2.27042479029719	2.05142835230432	2.39499060911465	1.92686253348687	2.16092657130076	2.27042479029719	2.05142835230432
CRUK0018	1.60864101737587	2.05937232658768	1.26804483753355	2.49185125881178	0.83556590530945	1.60864101737587	2.05937232658768	1.28743975784858
CRUK0053	1.54295919461393	1.70349923693184	1.38241915229602	2.59852422122167	0.487394168006187	1.54295919461393	1.70349923693184	1.38241915229602
CRUK0017	1.30445822874814	1.54475992218798	1.109444706012	2.17957368220762	0.474630945992361	1.30445822874814	1.74875020481459	0.825531402528173
CRUK0021	2.09917207305097	2.1601067464899	2.03823739961204	2.34187592988924	1.85646821621269	2.09917207305097	2.15575078957199	2.04259335652994
CRUK0060	1.60361152330949	1.65739954977925	1.54982349683974	1.69780347589606	1.50941957072293	1.60361152330949	1.6234342994558	1.58378874716318
CRUK0032	1.25474239569908	1.41387045538397	1.01756659406416	1.7228663976379	0.708570651810231	1.25474239569908	1.37285269230529	1.14349112983526
CRUK0055	1.50497618180688	2.1333668570887	0.957269558415332	2.68794171790939	0.402694697594642	1.50497618180688	2.1333668570887	0.957269558415332
CRUK0020	2.05115776489074	2.33445961803316	1.76785591174832	2.41703462964696	1.68528090013451	2.05115776489074	2.33445961803316	1.76785591174832
CRUK0027	1.95255170234756	2.2762433938757	1.62886001081943	2.61003375738332	1.2950696473118	1.95255170234756	2.27367157419661	1.63143183049851
CRUK0124	1.1642014755663	1.2374665911993	1.0909363599333	1.27507353979126	1.05332941134135	1.1642014755663	1.2374665911993	1.0909363599333
CRUK0008	1.67342354183173	1.78051653615715	1.56633054750632	1.93149111359014	1.41535597007332	1.67342354183173	1.78051653615715	1.56633054750632
CRUK0199	0.765995864717105	0.765995864717105	0.765995864717105	0.765995864717105	0.765995864717105	0.765995864717105	0.765995864717105	0.765995864717105
CRUK0182	0.903962835468683	1.12112842023931	0.686797250698054	1.2346474705938	0.573278200343563	0.903962835468683	1.12112842023931	0.686797250698054
CRUK0029	2.57346686731691	2.91807125160843	2.02269164608656	3.76635175944357	1.17441113825142	2.57346686731691	2.87072246021432	2.03358886869749
CRUK0061	1.24843781162643	1.24843781162643	1.24843781162643	1.24843781162643	1.24843781162643	1.24843781162643	1.24843781162643	1.24843781162643
CRUK0023	1.7217093562832	1.87918917300576	1.56422953956064	2.06825228597232	1.37516642659407	1.7217093562832	1.92044557435215	1.52297313821425
CRUK0035	1.30702944628599	1.36319007678824	1.2505895026632	1.42562743535392	1.18815214409752	1.30702944628599	1.3516295763698	1.2457807425228
CRUK0044	0.949585434766448	1.10931172289102	0.789859146641874	1.56346149073822	0.335709378794672	0.949585434766448	1.10931172289102	0.789859146641874
CRUK0050	1.21876334921789	1.48311460021352	1.09486597036296	2.01719956271228	0.560781007864209	1.21876334921789	1.48081662735782	1.09594974152234
CRUK0030	1.81331716955044	2.28238293586898	1.52516414310888	2.70281869947999	1.10472837949787	1.81331716955044	2.28238293586898	1.4468535770025
CRUK0157	1.86250971691288	2.18612662112364	1.43330960474809	2.80282439580484	0.816611830066887	1.86250971691288	2.18612662112364	1.43330960474809
CRUK0052	1.60714734040329	1.5759365941248	1.41233471963754	2.42353200177177	0.564739311990566	1.60714734040329	1.77858595319889	1.48678628999055
CRUK0010	0.831053768704969	0.831053768704969	0.831053768704969	0.831053768704969	0.831053768704969	0.831053768704969	0.831053768704969	0.831053768704969
CRUK0046	1.31325205748873	1.46427779025919	1.19699655176939	1.60586841859045	1.05540592343813	1.31325205748873	1.41060051355567	1.23941727988167
CRUK0142	1.79541938745731	2.05286214638123	1.53797662853338	2.37657492445007	1.21426385046455	1.79541938745731	2.05286214638123	1.53797662853338
CRUK0115	1.98776063238397	2.02420132419679	1.95131994057115	2.11327739437209	1.86224387039586	1.98776063238397	1.98891327670793	1.98660798806002
CRUK0041	1.89224912555693	2.12461029187749	1.62116919364489	2.646287933964	1.09949155155838	1.89224912555693	2.13472265843315	1.58486555019378
CRUK0036	1.87110364304721	2.04128339232379	1.69041647971424	2.30766369701996	1.42403617501807	1.87110364304721	2.142559246733	1.53638105984328
