m1.s.avg	m1.s.max	m1.s.min	m1.s.adj	m1.s.rev	m2.s.avg	m2.s.max	m2.s.min
CRUK0150	1.23780126901719	1.40414519561787	1.1078508807256	1.73275048393512	0.779245592408351	1.23780126901719	1.38804908862556	1.11533626175306
CRUK0117	0.163503398710292	0.195764948460338	0.131241848960245	0.493848397385297	-0.166841599964714	0.163503398710292	0.244589643999393	0.0824171534211906
CRUK0128	0.46433989481137	0.46433989481137	0.46433989481137	0.46433989481137	0.46433989481137	0.46433989481137	0.46433989481137	0.46433989481137
CRUK0134	2.35693807522945	2.53991016496009	2.04311526068842	2.9069392400531	1.67608618559541	2.35693807522945	2.54667337363758	2.04311526068842
CRUK0146	1.75445215856869	2.05717521271852	1.33247027137353	2.2908811760629	1.09876430802915	1.75445215856869	1.94438548719086	1.47891293136654
CRUK0196	1.79219808999187	1.81177988616278	1.77261629382097	1.93933630250314	1.6450598774806	1.79219808999187	1.82197778308784	1.7624183968959
CRUK0124	0.47094544335889	0.529373404274314	0.412517482443467	0.683124544312685	0.258766342405096	0.470945443358891	0.529373404274314	0.412517482443467
CRUK0199	0.29619075158163	0.29619075158163	0.29619075158163	0.29619075158163	0.29619075158163	0.29619075158163	0.29619075158163	0.29619075158163
CRUK0182	0.441373467247806	0.448208167909271	0.434538766586341	0.68886401540626	0.193882919089352	0.441373467247806	0.50021488927118	0.382532045224432
CRUK0183	1.79506307370234	1.79506307370234	1.79506307370234	1.79506307370234	1.79506307370234	1.79506307370234	1.79506307370234	1.79506307370234
CRUK0129	1.0425363381012	1.14411618766764	0.93711759495757	1.72565220157967	0.35558158104554	1.0425363381012	1.16233158327009	0.93545745690688
CRUK0157	0.85680192351674	1.33968570392516	0.583864271399656	1.7299188029225	0.193631172402318	0.85680192351674	1.33968570392516	0.566705404096535
CRUK0118	1.22593949111865	1.34686843070755	1.10501055152975	1.44680945187986	1.00506953035744	1.22593949111865	1.3563136972233	1.095565285014
CRUK0142	1.04480688161235	1.11066242985499	0.978951333369718	1.39260610783364	0.697007655391066	1.04480688161235	1.05779335697758	1.03182040624713
CRUK0115	0.974663955237202	0.908173714827893	1.04115419564651	1.17295642313138	0.776371487343022	0.974663955237202	1.05998088235432	0.889347028120081
CRUK0178	0.666278554601125	0.928056435120433	0.292794626365409	1.36482558475262	-0.143974523266782	0.666278554601125	0.83083006048338	0.55135741140417
CRUK0259	0.826583505044221	0.917792896532732	0.735374113555708	1.23742115929797	0.415745850790469	0.82658350504422	0.981107661234618	0.672059348853822
CRUK0270	1.14428549474857	1.52654271559326	0.898394534163867	1.94308185297328	0.481855396783848	1.14428549474857	1.52637411173131	0.957416257215151
CRUK0235	0.394545337612214	0.879582505845531	0.0314869518659888	1.13634355691765	-0.225274099206131	0.394545337612214	0.804550340473188	0.0329793030555585
CRUK0296	0.861351215177223	0.924106520429167	0.798595909925279	0.963517400965146	0.7591850293893	0.861351215177223	0.898747521336339	0.823954909018107
CRUK0253	-0.0159815500770724	0.373892356955456	-0.236304335410396	1.1244531931339	-0.98686517158884	-0.0159815500770722	0.227725049151055	-0.21203224640477
CRUK0290	1.07060765122107	1.24547489840604	0.895740404036093	1.61380201810978	0.527413284332351	1.07060765122106	1.23635619034905	0.904859112093084
CRUK0285	0.46873321150586	0.46873321150586	0.46873321150586	0.46873321150586	0.46873321150586	0.46873321150586	0.46873321150586	0.46873321150586
CRUK0272	1.2770120081478	1.40846952647712	1.09010075694316	2.14220500350248	0.356365279917802	1.2770120081478	1.50009162248175	1.18210255001878
CRUK0279	0.171174959273332	0.171174959273332	0.171174959273332	0.171174959273332	0.171174959273332	0.171174959273332	0.171174959273332	0.171174959273332
CRUK0223	1.32620715470336	1.9177424119878	1.01275694796404	2.80131254054963	0.129186819402208	1.32620715470336	1.66403103202131	1.0628944125367
CRUK0293	1.39981132525152	1.66891562036046	1.13070703014258	1.86881488426325	0.930807766239786	1.39981132525152	1.6935458442358	1.10607680626724
CRUK0232	1.4882192547783	1.57626109203174	1.40017741752487	2.02235663600792	0.954081873548688	1.4882192547783	1.55973637571797	1.41670213383863
CRUK0287	1.30161321230867	1.21392785284851	1.38929857176883	1.46680836211332	1.13641806250402	1.30161321230867	1.39837126183924	1.2048551627781
CRUK0271	1.96589969611339	2.33832916332351	1.55814045812377	2.78237208099803	1.11409754044925	1.96589969611339	2.36955299318612	1.72832430171202
CRUK0273	1.73145813773539	1.96550741485896	1.49740886061182	2.06019910491285	1.40271717055793	1.73145813773539	1.74478229992793	1.71813397554284
CRUK0276	1.05839473298769	1.3867013418187	0.990254326988959	1.93003928172691	0.446916387080747	1.05839473298769	1.17645830957396	0.995866178138128
CRUK0242	1.16427085888492	1.4494792276704	1.03327163006874	1.86930139867096	0.613449459068182	1.16427085888492	1.55354100331693	0.828001695123324
CRUK0245	1.17311793734495	1.24586583480433	1.10037003988557	1.33030546864092	1.01593040604898	1.17311793734495	1.29892337416518	1.04731250052472
CRUK0201	1.13356565882459	1.13356565882459	1.13356565882459	1.13356565882459	1.13356565882459	1.13356565882459	1.13356565882459	1.13356565882459
CRUK0206	1.36787019589737	1.5274601983386	1.22493110817861	1.97959023237768	0.772801074139526	1.36787019589737	1.57440019634745	1.18941084713023
